avg_weight_g,shrimp_count,biomass_kg,feed_amount,feeding_frequency,rolling_feed_kg_7d,dissolved_oxygen,temperature,ammonia,ph,salinity,days_normalized,weight_lag_7d,weight_lag_14d,days_to_harvest,harvest_biomass_kg,early_harvest_risk,weight_delta_next
26.6512,151213,4030.0153,331.4434,5,104.6896,6.8513,28.2965,0.044,7.9075,20.9142,0.688314,26.6512,26.6512,0,3592.7512,0,0.0
7.4886,132393,991.444,137.825,2,45.0779,6.5087,28.6433,0.1397,7.9514,25.0695,0.109255,3.9931,0.7425,54,2459.9009,1,0.471035
25.7242,155047,3988.4574,376.2708,2,51.9673,7.0582,26.4672,0.0814,7.9833,18.6377,0.639938,25.7242,25.6424,0,3871.0915,0,0.0
21.8804,65680,1437.1061,376.3565,3,67.9039,5.9471,28.4768,0.152,8.0253,20.6835,0.745621,21.5745,20.9782,15,1221.8494,1,0.015495
19.8617,157980,3137.7459,213.9074,5,88.9666,5.7611,29.8418,0.1473,8.112,23.0689,0.600233,19.4632,18.6821,15,2589.1176,1,0.01967
18.2601,77005,1406.1211,389.5764,5,16.4378,6.7457,29.4317,0.1084,7.6819,20.0152,0.552635,17.1341,15.8416,34,1456.0595,1,0.146922
16.986,209808,3563.7901,265.3532,5,123.8147,4.6605,29.7143,0.2727,7.786,18.952,0.557562,16.1942,15.171,10,3006.8162,1,0.093219
14.2695,135692,1936.2611,322.6544,5,64.3156,4.6026,27.9556,0.2161,7.9087,16.8891,0.328121,12.5171,10.4904,32,1990.489,1,0.227334
5.8677,156742,919.7182,173.6795,4,43.1932,6.1893,28.1244,0.1235,7.8819,19.77,0.100397,3.0901,1.1036,72,3205.5237,0,0.380825
20.6265,122162,2519.7711,381.4544,4,82.1094,5.5747,29.4348,0.2221,7.8361,20.406,0.510576,19.9765,18.8675,15,2190.9497,1,0.050454
9.9368,111460,1107.5568,441.1266,2,91.9522,6.3491,29.4912,0.1196,8.0278,21.483,0.213846,7.8189,5.5416,70,1981.3442,1,0.289375
4.1403,218151,903.2145,175.3001,2,55.7009,5.1982,28.5092,0.2623,7.7935,20.8169,0.083189,2.0223,1.502,86,3101.589,1,0.291748
9.1907,166039,1526.0077,449.1876,5,116.9621,5.4937,29.4185,0.1721,7.9662,19.5897,0.214512,7.0966,4.8417,69,2941.7018,1,0.285855
25.8485,54395,1406.0294,433.323,4,104.874,7.012,28.1623,0.0926,7.8154,20.967,0.680885,25.848,25.4975,0,1247.1222,0,0.0
17.3379,144011,2496.8506,253.6531,3,132.3169,5.5644,28.8588,0.17,7.9881,18.1356,0.346908,15.517,13.3364,25,2621.9753,1,0.229728
20.4613,104743,2143.1773,429.9597,4,92.8327,5.7353,28.7395,0.2064,7.7688,19.7585,0.604013,20.4594,20.0752,15,1886.6499,1,0.0
13.1729,139806,1841.6541,428.6632,3,89.2943,4.8004,29.5685,0.1973,7.8754,17.0998,0.392173,11.7962,10.264,45,2073.8892,1,0.183711
21.5232,212991,4584.2546,117.908,3,113.283,6.2565,28.6227,0.115,7.5854,17.2688,0.469156,19.8713,17.9969,3,4271.0113,0,0.21741
14.6218,50243,734.6436,238.1069,2,80.2118,4.5552,29.7974,0.282,7.7344,19.3637,0.420435,13.241,11.6604,18,714.6216,1,0.180542
5.2952,185628,982.9357,174.8417,2,64.0832,6.0962,29.7228,0.1186,7.9048,16.6094,0.082814,2.1423,0.8457,66,3427.5149,1,0.429444
17.7015,219273,3881.4606,439.5356,2,76.0291,3.9298,29.2321,0.3333,7.6148,19.6247,0.737185,17.7015,17.6376,12,3178.4398,1,0.0
10.1219,106709,1080.0951,438.5497,3,18.1591,7.1,30.2309,0.037,7.6552,24.0156,0.188542,7.7342,5.1883,49,2219.0669,0,0.328014
5.5237,142724,788.3576,420.9126,2,17.9323,6.7671,28.6115,0.1326,8.1083,18.9236,0.086758,2.5617,1.1228,55,2808.9011,0,0.408078
16.0948,181808,2926.1613,92.0371,3,129.4449,4.6535,31.059,0.2791,7.7731,23.8676,0.789199,15.7592,15.2699,1,2528.0869,1,0.034377
22.0706,190429,4202.8816,201.918,4,42.7146,5.8156,29.0303,0.1492,8.0603,21.0646,0.704385,22.0706,21.8329,0,4047.3192,0,0.0
16.8321,212420,3575.4762,266.644,3,122.7145,4.9867,28.6793,0.2344,7.9262,21.3775,0.484868,15.9823,14.799,15,2993.3202,1,0.092255
16.0528,194168,3116.9419,309.613,4,48.6401,5.1199,29.6145,0.2419,7.8976,17.1264,0.436128,14.7008,13.1355,31,3060.0083,1,0.175234
18.0956,173991,3148.4744,268.8558,3,96.474,4.8088,29.0899,0.2598,8.0237,17.4406,0.660085,17.8257,17.2638,15,2533.3183,1,0.009215
2.9599,195664,579.1537,268.0723,2,124.7951,4.8807,29.2279,0.2467,7.9986,20.203,0.061738,0.678,0.678,15,1177.1088,1,0.325181
24.2321,102913,2493.7968,214.7496,4,76.0786,6.2668,28.6595,0.1122,7.9409,20.6234,0.650842,23.6963,22.8191,0,2271.9835,0,0.045407
26.5874,108702,2890.1002,161.7688,2,115.0413,7.0506,29.845,0.0902,7.679,18.8462,0.675756,26.2547,25.4972,0,2767.7112,0,0.003022
10.7973,79535,858.7595,103.2189,4,116.5569,5.0242,30.5959,0.23,7.7983,18.1814,0.25632,9.0101,7.0185,45,1150.4144,1,0.238268
15.6754,200352,3140.6042,214.5063,5,117.7627,4.8789,29.4033,0.2675,7.9491,16.8303,0.721468,15.34,14.82,15,2579.7143,1,0.031353
8.1112,102685,832.8952,254.4732,4,105.0206,6.5015,29.7392,0.1748,7.7361,20.3172,0.09919,4.6598,2.4782,53,2010.5128,0,0.465169
17.1683,213615,3667.3965,271.5317,4,83.6201,6.9619,27.8777,0.0976,7.9256,22.5522,0.329453,14.9066,12.3805,20,4164.7469,0,0.301057
22.8233,151940,3467.7682,150.248,3,90.9576,7.043,28.6955,0.0862,7.8186,20.3515,0.488296,21.4103,19.6841,0,3377.7557,0,0.175284
17.5939,81969,1442.1504,189.9471,5,81.9485,4.4321,28.6537,0.316,7.7163,22.2763,0.540934,16.611,15.4006,9,1208.8778,1,0.121079
20.2558,50247,1017.7919,251.347,3,103.2115,6.2325,28.7024,0.1808,7.7678,20.8332,0.59881,19.428,18.3388,15,928.6844,1,0.09571
9.6186,144133,1386.3597,195.107,5,94.7536,5.01,29.0389,0.17,7.8101,20.976,0.22138,7.6552,5.5412,69,2407.0177,1,0.268042
20.5876,99416,2046.733,133.3439,4,17.9043,5.3858,29.1906,0.2217,7.7878,21.8773,0.778735,20.1247,19.4713,15,1648.4553,1,0.049425
17.9913,212778,3828.1424,125.042,3,122.5485,4.4716,32.1019,0.2506,7.9305,22.4202,0.676835,17.8383,17.3696,11,3159.7628,1,0.0
6.3811,218137,1391.9622,436.5547,5,72.8851,6.1063,29.2602,0.1649,8.0147,18.4892,0.079026,2.9607,1.9433,50,4258.7947,0,0.465618
23.4206,132922,3113.1179,287.8003,2,22.0283,6.0231,27.6518,0.1138,7.6666,17.5092,0.712898,23.4206,23.1619,0,2849.3003,0,0.0
16.6677,73981,1233.0912,93.4758,5,28.5038,6.4654,29.7383,0.1477,8.1114,19.1152,0.4009,15.0434,13.2387,38,1591.9349,0,0.217031
5.7387,102014,585.428,313.6817,2,77.2877,6.3995,28.6125,0.0844,7.865,19.5623,0.087755,3.2952,2.1193,76,2097.9057,0,0.337058
20.1721,218055,4398.6296,417.6032,3,93.7196,6.6237,29.3081,0.0977,7.6879,19.2443,0.512179,18.8763,17.3669,14,4478.4942,0,0.167165
8.942,206016,1842.1932,355.2744,2,101.4011,5.7016,27.3873,0.1771,7.9088,21.6723,0.181292,6.5978,4.0961,60,4223.809,1,0.321884
12.3289,153173,1888.4612,87.744,3,76.3171,4.8805,29.9993,0.2436,7.9103,18.2217,0.277756,10.4515,8.3228,4,1600.5006,1,0.247222
27.4611,119918,3293.08,84.0106,3,110.1751,7.477,28.5988,0.066,7.6538,19.0572,0.634592,27.0677,26.1586,0,3220.0915,0,0.002496
16.0522,151678,2434.7724,244.0838,3,118.7811,4.5841,29.8285,0.3178,7.9368,20.4076,0.743564,15.9713,15.6403,7,2063.8875,1,0.0
8.66,127787,1106.639,101.2539,5,99.2816,6.1574,29.9375,0.1641,7.8807,20.1423,0.149895,5.9828,3.0765,62,2211.6816,1,0.363461
18.6806,212463,3968.9416,365.8625,3,28.0952,5.1233,29.3234,0.2601,7.7575,19.1643,0.572249,18.5864,18.0309,13,3383.5599,1,0.0
16.356,168596,2757.5592,164.0648,3,44.2105,6.6566,30.2104,0.099,7.754,21.5001,0.270514,13.6363,10.5967,19,3417.1055,0,0.361859
17.3453,203535,3530.3706,199.5077,4,82.8274,5.7736,29.5526,0.2268,8.0381,21.4473,0.554748,16.3572,15.1992,28,3082.3701,1,0.126855
10.4671,167482,1753.0425,151.5979,2,17.6755,5.0894,30.4543,0.2306,7.8363,16.5817,0.249404,8.4822,6.283,48,2503.7623,1,0.265724
10.6147,214164,2273.2941,179.7352,2,29.0949,6.0056,28.6813,0.1505,7.854,19.7139,0.239327,8.4415,6.109,59,4242.4667,0,0.297302
24.0052,110469,2651.83,275.7989,5,57.2047,7.1224,27.7883,0.109,7.7971,17.567,0.667672,23.0418,21.8532,0,2451.4709,1,0.118468
19.463,108539,2112.4924,385.3637,2,111.2318,4.5045,29.4611,0.2228,7.9537,20.6497,0.767571,19.3923,19.0344,15,1757.9458,1,0.0
19.0491,112498,2142.9859,340.5567,4,117.2132,6.5105,29.8984,0.0752,7.8272,19.9183,0.407761,17.1791,15.0606,14,2394.086,0,0.246382
18.7832,90667,1703.0175,146.5728,2,70.2436,6.1874,30.8921,0.114,7.8592,19.826,0.672369,18.0014,17.0609,23,1621.3487,1,0.098278
11.9983,174432,2092.8821,434.999,2,75.5528,6.9332,28.8269,0.1164,8.0514,18.6688,0.175061,8.5928,4.8746,27,3581.9919,0,0.460544
23.9051,187551,4483.4221,104.88,5,21.028,6.3301,28.4445,0.1045,7.8223,22.5636,0.746135,23.4512,22.7162,0,4336.5261,0,0.039293
3.1505,93567,294.7862,297.8077,3,104.6532,4.3861,28.5586,0.2417,7.8805,19.3613,0.059759,1.3718,1.3718,3,313.2156,1,0.29774
20.5778,184677,3800.2541,333.7633,3,34.6834,5.3741,29.5422,0.2204,7.7511,18.8855,0.723237,20.5475,20.1989,15,3084.3164,1,0.0
15.885,151717,2410.0221,210.1312,2,70.3008,6.9378,26.7746,0.0942,7.667,19.5754,0.317963,13.7502,11.4275,26,2984.8616,0,0.289401
22.6021,134178,3032.6988,429.2328,4,69.9581,6.0636,27.1893,0.0914,7.7097,20.1462,0.497605,21.372,19.7978,0,2852.9243,0,0.146227
19.7818,70304,1390.7408,93.3557,2,89.5933,5.0381,29.0627,0.1828,7.7522,20.0136,0.750509,19.2399,18.5332,15,1163.4924,1,0.063249
8.1536,81893,667.7206,168.4209,2,40.2034,5.913,27.8112,0.1318,8.0026,19.3837,0.133983,5.1705,1.9429,53,1605.1508,0,0.405888
16.5331,75041,1240.6602,130.228,4,98.9905,6.7631,27.5353,0.0912,7.9566,18.9716,0.336653,14.4103,12.0392,26,1617.7833,0,0.282576
12.7732,73910,944.0679,127.1878,3,27.7315,5.1277,29.2848,0.2665,7.701,20.7716,0.34409,11.1534,9.3447,19,960.559,1,0.21567
13.8764,69626,966.1564,438.4153,3,21.5613,5.7663,28.855,0.1465,7.895,17.6469,0.237759,11.1779,8.1328,40,1264.7849,1,0.356544
21.2325,145908,3097.9914,230.5666,5,116.5339,6.7092,29.5894,0.1414,7.7893,19.1438,0.488414,20.3236,18.9839,15,2787.3603,1,0.091681
12.2059,170449,2080.4906,85.7873,3,113.5038,6.1907,31.2208,0.138,7.775,20.2261,0.285051,10.3517,8.3572,65,3593.9338,0,0.253286
21.2591,157065,3339.059,233.7938,2,38.3435,6.7617,29.5927,0.1004,7.986,21.084,0.457748,19.7575,17.9141,5,3110.1792,0,0.185488
23.385,97424,2278.2631,216.6896,2,85.9857,6.1153,28.7272,0.1205,7.9129,16.069,0.756599,23.1979,22.6682,0,2203.2284,0,0.0
17.4628,76127,1329.389,125.673,3,53.9485,6.3569,29.5483,0.1175,7.8597,19.989,0.318563,15.2783,12.8051,20,1516.7219,0,0.287951
21.4651,205707,4415.5173,376.5322,4,102.5673,7.5177,29.0474,0.0536,7.7751,16.6856,0.468879,19.7074,17.7112,3,4126.4859,0,0.231143
14.9646,63962,957.1655,150.2578,3,27.0581,5.1181,29.9353,0.2632,7.6675,18.3752,0.635224,14.3446,13.5646,4,773.9273,1,0.07492
5.3583,66323,355.3762,160.7828,3,66.8907,5.6195,29.7691,0.185,7.721,21.735,0.090313,2.3878,0.8027,66,1131.0696,1,0.404671
15.9022,152209,2420.4613,326.7836,5,87.1493,4.3103,29.0235,0.2412,7.7277,19.3105,0.746947,15.5511,15.0297,10,2042.3131,1,0.035046
7.6744,66174,507.8484,396.2467,5,52.0221,6.6186,26.5639,0.1268,7.7369,18.8531,0.126344,5.1862,2.5166,73,1152.0781,1,0.340463
7.5369,216446,1631.3247,269.9912,5,63.2751,5.6452,30.2993,0.1572,7.8117,17.9573,0.11356,4.1943,0.9084,57,4080.4761,1,0.45178
7.0016,92794,649.7074,316.5278,2,143.5142,3.899,30.0958,0.3268,7.7577,21.4789,0.18163,5.2972,3.4547,4,638.6522,1,0.232051
10.3955,77030,800.7683,172.7611,2,99.7352,5.7599,30.2789,0.1371,7.9168,19.0453,0.277651,8.609,6.6827,67,1240.4092,1,0.243644
8.6392,214316,1851.5281,406.0251,3,43.5575,5.2025,26.2518,0.182,8.1772,18.1814,0.172283,6.4505,4.1037,73,3803.2173,1,0.299612
3.8996,148257,578.1446,278.0473,5,103.1874,5.796,29.261,0.2011,7.7328,17.7994,0.063895,2.1457,2.1457,89,2450.2969,1,0.293065
21.8732,87192,1907.1644,160.9053,2,118.4082,6.1426,29.5948,0.1512,8.0314,20.3591,0.691754,21.8639,21.5304,15,1609.0253,1,0.0
20.1773,105316,2124.9904,147.6533,4,51.8672,5.1036,30.0664,0.2091,7.534,21.2838,0.531487,19.571,18.5469,15,1743.5987,1,0.048128
18.0353,167380,3018.7478,161.2263,2,111.3319,5.8638,27.8243,0.2207,7.7957,20.255,0.544851,16.9607,15.7067,29,2707.2464,1,0.138439
15.1989,128668,1955.6114,444.0056,2,52.2883,4.9239,29.852,0.2516,7.7657,18.0427,0.527745,14.1588,12.9831,6,1752.6165,1,0.13725
20.195,46196,932.9286,253.6347,2,76.18,5.0592,28.0278,0.2027,7.9443,19.3288,0.583885,19.4555,18.4132,15,804.6969,1,0.07913
13.4061,111129,1489.8066,233.975,5,29.7416,6.4331,27.154,0.0936,7.8856,21.7465,0.264816,11.1169,8.6345,37,2177.9315,0,0.311007
5.7283,62643,358.8399,382.3387,3,103.2953,4.952,30.3643,0.2317,7.7784,18.7618,0.087546,2.5762,1.2182,55,994.3642,1,0.425513
12.6431,116876,1477.6802,194.1903,2,96.9068,5.582,30.6621,0.1902,7.8738,19.771,0.35177,11.1144,9.4193,47,1897.9941,1,0.204538
11.8525,69616,825.1268,176.5015,5,118.7765,5.4605,29.4404,0.2067,7.885,23.2214,0.308278,10.1342,8.2665,60,1171.8973,1,0.233098
17.8388,64606,1152.4908,270.9032,5,25.9241,3.9091,31.1404,0.2702,7.8969,23.6548,0.760008,17.8343,17.6112,14,946.6077,1,0.0
19.411,47826,928.3516,277.9644,5,35.1955,6.0758,29.463,0.1769,7.7816,20.9411,0.609732,18.5478,17.4981,22,824.7841,1,0.10751
16.9171,185204,3133.1059,170.0781,5,54.4971,4.7021,30.2881,0.2579,7.8983,19.6071,0.769978,16.6254,16.1574,9,2469.4127,1,0.025678
6.3166,128693,812.8991,418.4615,2,41.7065,4.8388,29.8556,0.2117,8.0391,19.462,0.081794,2.7563,1.5838,58,2291.3502,1,0.48157
19.3712,52872,1024.1928,87.7,5,15.852,7.0722,28.5953,0.1157,7.8123,20.3917,0.354804,17.338,14.8889,14,1029.0752,0,0.255261
20.8756,149439,3119.6259,212.2161,5,31.313,6.3038,29.3776,0.1713,7.8397,18.7327,0.705465,20.8756,20.8354,15,2550.0694,1,0.0
20.9247,189054,3955.8965,261.7094,5,103.299,5.0415,30.4047,0.1828,7.7935,15.7515,0.64222,20.518,19.7858,15,3545.8056,1,0.027475
20.615,52300,1078.1644,267.4712,3,19.5691,6.4191,28.3699,0.0636,7.7759,17.7696,0.533878,19.2228,17.634,9,1059.0929,0,0.182444
15.176,142216,2158.2727,333.6687,5,135.2258,4.3869,29.9659,0.206,7.8598,20.9679,0.414519,13.8894,12.3787,28,2095.057,1,0.164945
9.3319,156573,1461.1179,168.2176,5,108.7569,4.5413,28.5758,0.2482,7.6711,24.5374,0.227648,7.4057,5.2934,1,1340.2627,1,0.25971
18.3086,193301,3539.0784,411.67,2,32.3926,6.5697,28.9361,0.1632,7.7276,21.2847,0.479314,16.8758,15.2635,27,3769.9476,0,0.189721
14.7609,208969,3084.5739,394.2851,5,108.837,4.786,30.5176,0.218,7.6523,19.2735,0.460858,13.619,12.3141,35,3182.2021,1,0.149491
18.967,202060,3832.4734,130.107,2,104.6074,5.5459,30.4149,0.1661,7.9733,17.9887,0.565574,17.9472,16.7343,25,3417.3155,1,0.129405
5.1478,63488,326.823,244.1294,5,75.389,6.1232,28.0409,0.179,7.7834,20.337,0.047503,2.0813,2.0813,45,1241.1348,0,0.549153
22.3995,120845,2706.8692,364.7486,4,112.6948,5.3679,30.069,0.1917,7.915,19.656,0.688786,22.3995,22.3992,0,2642.2262,1,0.0
8.2008,96407,790.6174,370.7572,2,68.1922,6.2524,28.2125,0.1503,7.9617,21.5682,0.123447,5.1525,1.8404,55,1896.2508,0,0.413605
18.6188,180764,3365.617,176.4894,3,75.5649,5.9314,27.6079,0.1446,7.9274,20.5094,0.50184,17.3655,15.9133,31,3176.4025,1,0.16236
15.2842,164015,2506.832,101.8995,5,113.0426,4.3932,29.2288,0.2994,7.883,23.33,0.416825,13.9127,12.3375,3,2073.2021,1,0.178845
20.1493,92464,1863.0892,414.3055,5,44.5185,7.4065,26.8817,0.0635,7.8253,20.0663,0.421231,18.4085,16.3711,10,1946.6971,0,0.223761
3.7032,66607,246.6593,383.999,4,30.7694,4.8348,28.8385,0.2444,7.8901,19.3146,0.062917,2.1315,2.1315,92,946.1468,1,0.278222
7.89,50783,400.6777,402.323,3,24.6535,5.9745,28.9687,0.1637,7.8157,19.6717,0.144798,5.6545,3.2532,71,887.8093,1,0.305635
19.3695,65985,1278.0969,388.0321,2,131.3406,5.3652,28.3309,0.2087,7.9397,22.2665,0.703183,19.3695,19.2239,15,1071.5126,1,0.0
12.7835,121752,1556.4113,366.3722,4,73.2257,7.2595,29.3599,0.0994,7.8985,18.4613,0.244268,10.4099,7.8477,37,2399.7341,0,0.323455
5.215,109826,572.7386,165.0963,4,80.3688,4.9965,28.8303,0.2825,7.8921,21.2343,0.121516,3.3805,1.7872,11,707.4217,1,0.251889
18.6825,107672,2011.587,183.7845,5,77.6509,5.141,28.3561,0.2677,7.9663,16.0389,0.710464,18.261,17.6123,15,1663.6658,1,0.039867
10.4926,113280,1188.5981,282.1446,3,137.0367,4.6754,29.3021,0.2873,7.8585,23.1855,0.232162,8.5558,6.4132,13,1202.7686,1,0.259571
14.0974,177241,2498.6385,102.3652,3,34.971,4.2268,31.1367,0.2446,7.8214,19.6401,0.352946,12.6503,10.9471,3,2145.2474,1,0.185154
25.3819,85449,2168.8563,331.7471,4,41.7368,7.0688,30.0756,0.085,7.7669,17.9958,0.711234,25.3336,24.8583,0,2046.2338,0,0.0
17.0971,204307,3493.065,290.8663,4,56.0586,5.9605,30.1277,0.1765,7.882,17.7084,0.386614,15.394,13.4741,35,4318.24,0,0.225212
18.8194,196054,3689.6231,376.3775,5,105.0082,5.4082,30.8038,0.2177,7.7118,22.1256,0.673709,18.1838,17.3523,15,3266.9932,1,0.073954
24.9217,62913,1567.9016,231.2024,4,92.494,6.3718,29.2052,0.134,7.9671,18.8334,0.645479,24.9217,24.5572,0,1499.9245,0,0.0
23.2474,168786,3923.8434,377.7231,3,19.3523,6.6235,29.4426,0.1317,7.7671,17.2248,0.465476,22.0279,20.3479,0,3757.0584,0,0.134087
19.4584,184053,3581.3714,147.5473,3,53.5197,6.3941,30.283,0.2018,7.9627,18.6341,0.7514,19.2649,18.8072,15,2986.8798,1,0.000583
23.4573,189352,4441.6861,207.5437,2,16.8806,6.5668,27.549,0.107,7.9721,19.9691,0.701851,22.6407,21.6094,0,4077.1816,0,0.098326
18.5875,214968,3995.7107,422.7846,4,39.6379,6.2709,26.3222,0.1084,7.6585,18.5167,0.512691,17.2654,15.7479,34,4018.5427,1,0.172494
18.0793,128354,2320.5457,157.5492,3,73.3472,5.3183,30.5696,0.225,8.0248,18.278,0.764398,18.0793,18.062,15,1982.8267,1,0.0
15.3307,216273,3315.6125,139.1663,5,88.6233,6.5222,30.267,0.0905,7.8111,19.9298,0.398917,13.6586,11.8237,50,4663.8482,0,0.225336
11.4244,66216,756.4777,296.207,4,61.0623,4.6336,29.8124,0.2527,7.7368,23.3157,0.350648,10.0509,8.5497,27,831.038,1,0.185628
15.8589,129803,2058.5388,206.0498,4,137.6361,3.793,28.5823,0.2733,7.7409,22.5183,0.686859,15.8589,15.8007,1,1730.753,1,0.0
13.4168,212201,2847.0489,118.6221,2,53.4663,4.6598,30.6215,0.2548,7.966,17.7774,0.505626,12.4626,11.3699,2,2453.8378,1,0.12472
14.0686,112561,1583.5727,325.0876,4,92.8404,4.7819,28.7787,0.2206,7.9341,21.8368,0.538264,13.1582,12.1243,10,1407.0634,1,0.119741
16.2216,176501,2863.1374,100.2025,5,72.3415,4.9202,27.5882,0.2108,7.9304,19.8971,0.464397,14.943,13.4879,36,2855.7094,1,0.167903
18.1664,214227,3891.732,183.1337,3,121.2883,5.5087,28.6149,0.1925,7.8122,20.185,0.510277,17.1308,15.8636,21,3455.896,1,0.128282
19.318,129432,2500.3665,297.9968,5,52.6858,7.8089,28.3486,0.0892,7.8577,18.4508,0.432819,17.5342,15.5372,13,2739.2463,0,0.237044
14.1269,83600,1181.0099,438.5403,3,73.2784,5.3543,29.4182,0.1755,7.8919,15.3006,0.3655,12.6471,10.9612,36,1250.9154,1,0.194169
14.4504,195941,2831.419,209.1028,2,58.7619,6.4608,29.94,0.1918,7.8546,18.4045,0.329465,12.6447,10.6055,39,3172.563,1,0.238459
3.8484,139096,535.2957,230.6878,2,98.5122,6.0065,30.438,0.1553,7.78,22.011,0.055997,1.2468,1.2468,71,2290.2925,1,0.407012
21.355,152893,3265.0259,331.4718,5,111.1111,6.3921,29.3452,0.0991,7.7941,19.7245,0.671895,21.355,21.111,15,2884.4823,1,0.0
4.514,197578,891.8589,91.6131,2,98.169,6.6458,28.9766,0.0662,7.8345,21.4575,0.074299,1.4993,0.6525,58,4152.4738,0,0.415675
22.5583,125225,2824.8598,148.9897,2,114.5281,7.1393,29.5357,0.1232,7.6196,20.321,0.754212,22.0384,21.2989,0,2737.864,0,0.054985
11.6416,132407,1541.4256,104.8154,3,71.32,6.9177,27.8508,0.1529,7.8124,22.4096,0.232892,9.4486,7.0878,50,2675.6127,0,0.299411
19.0437,145842,2777.3687,296.5355,3,30.5021,5.7473,27.5927,0.1768,7.9999,22.0718,0.366765,17.1071,14.7784,18,3010.0455,1,0.243487
15.6378,206640,3231.389,258.7017,4,122.586,4.8184,30.4327,0.275,7.8739,17.9511,0.769046,15.6378,15.543,2,2898.7387,1,0.0
10.9149,115117,1256.495,420.6313,5,104.2399,5.0113,28.1796,0.1504,7.9783,19.2055,0.278405,9.1485,7.2219,57,1812.6504,1,0.239058
17.0515,207456,3537.4406,394.4512,3,80.3954,6.8456,29.6947,0.1208,8.0287,20.1578,0.341978,15.0034,12.6887,25,4163.1789,0,0.270313
9.5599,93277,891.7225,141.6462,5,25.9629,4.9934,29.003,0.1305,7.8468,18.3478,0.257305,7.7492,5.8039,71,1581.4633,1,0.247546
8.2933,51072,423.5537,220.5643,5,34.574,4.9437,28.8746,0.2159,7.684,21.2643,0.168545,5.7965,3.0793,60,844.5884,1,0.338393
5.5576,188639,1048.3717,411.83,2,131.1645,4.9151,29.6878,0.2231,7.3791,20.6359,0.163337,3.9115,2.1607,13,1231.5092,1,0.226497
14.4543,79950,1155.6185,265.6183,2,95.8368,4.9854,28.3817,0.2586,8.0883,18.9175,0.280464,12.2527,9.7658,39,1345.7,1,0.290679
12.6284,121538,1534.8332,172.6243,5,98.2587,4.939,31.3879,0.2467,7.6974,19.1902,0.365686,11.2013,9.6493,33,1825.1722,1,0.193532
22.4706,163316,3669.8148,127.0665,2,35.262,6.4236,27.1427,0.0157,7.7764,22.9471,0.37231,20.3513,17.8324,0,3579.9438,0,0.269044
20.8822,171547,3582.2709,234.3168,3,34.7269,4.9171,27.6677,0.1978,7.733,21.6953,0.56965,20.4989,19.6408,15,2931.8242,1,0.004898
13.0474,67439,879.904,169.0155,2,120.1012,6.035,29.3211,0.1093,7.874,20.9839,0.215513,10.2303,7.1353,32,1316.7782,1,0.379356
17.2512,130375,2249.1209,216.5569,3,110.9252,4.5038,30.1651,0.2765,7.9487,20.035,0.609205,16.6159,15.7547,3,1964.0604,1,0.071149
3.5339,61833,218.512,286.187,3,98.9652,4.7958,29.4573,0.2278,7.7516,18.4644,0.059999,1.6735,1.6735,95,1036.8091,1,0.308268
17.5672,210727,3701.8857,204.8947,4,82.7874,5.1417,29.6135,0.1917,7.866,21.3099,0.386634,15.9461,14.0447,29,3605.4201,1,0.208019
19.0307,67318,1281.1089,178.5147,5,91.2084,7.1398,28.6398,0.0973,7.8772,16.725,0.346382,16.6434,13.9675,11,1437.9795,0,0.31697
16.6628,157705,2627.8034,202.3081,3,126.6643,4.8749,29.8187,0.2579,7.9893,19.6922,0.696566,16.6381,16.3467,15,2232.1303,1,0.0
16.8341,150089,2526.6067,134.7741,5,59.9427,3.9358,29.2607,0.2393,7.7944,20.3016,0.465396,15.5481,14.0386,28,2330.9553,1,0.164896
16.8184,207074,3482.6432,224.8906,4,92.5585,5.0384,30.4671,0.2424,7.9351,20.5199,0.731731,16.4965,15.9758,1,2972.6453,1,0.02791
9.3483,147941,1382.9989,173.5666,3,92.1226,6.4425,29.563,0.089,7.6533,18.6196,0.20336,7.1139,4.7194,74,2926.4564,1,0.305959
6.4596,202930,1310.8411,420.4312,4,100.8845,4.294,30.3082,0.253,7.9712,22.6882,0.154351,4.5884,2.5845,1,1130.1215,1,0.256337
5.5637,195581,1088.1487,318.7938,5,118.7457,6.6105,27.5586,0.1307,7.9416,21.8574,0.069223,2.1464,1.6268,56,4179.2452,0,0.465415
19.9679,188507,3764.0899,210.8716,5,111.3263,6.6195,29.0146,0.1374,7.6885,20.5868,0.455241,18.4778,16.7027,14,3873.742,0,0.188829
21.6623,218133,4725.2645,215.5868,5,60.334,6.8103,28.0324,0.1338,7.8949,19.944,0.592802,20.5491,19.2198,3,4561.3856,0,0.140773
10.0831,144639,1458.4068,226.2098,4,81.4798,5.397,28.5092,0.2578,7.9336,19.9562,0.287073,8.4719,6.7269,2,1257.328,1,0.219077
21.4148,67830,1452.5639,259.329,5,21.0687,6.0503,28.0902,0.1244,7.8256,17.8406,0.544308,20.6823,19.5795,15,1201.8231,1,0.07164
7.528,108298,815.263,360.1675,4,130.454,4.4507,29.1374,0.2706,7.8142,23.4582,0.16609,5.4057,3.0673,5,844.6511,1,0.285217
15.9575,102473,1635.2117,303.2792,5,73.4464,6.8889,27.6273,0.0945,7.7527,17.8705,0.337259,14.0413,11.9323,32,2040.4432,0,0.257715
23.1901,143351,3324.3199,239.629,2,87.2699,6.7574,28.529,0.0258,8.0493,18.7677,0.492615,21.8261,20.111,0,3113.248,0,0.164883
